"",,"keuangan dan perpajakan, manajemen pariwisata, manajemen pelatihan,",,,
"",,"manajemen pemasaran/perdagangan, manajemen perbankan, perkantoran,",,,
"",,"manajemen perusahaan, properti, manajemen terapan, mengetik, pemasaran/",,,
"",,"marketing, pemasaran busana, pengamanan/sekuriti, perbankan dan pasar modal,",,,
"",,"perkantoran, perpajakan, polibisnis, pramurukti, pramusiwi, pramuwisma, sales",,,
"",,"manajemen, sekretaris, tata kota, wira niaga dan lain-lain.",,,
1304,85492,JASA PENDIDIKAN KOMPUTER (TEKNOLOGI INFORMASI DAN KOMUNIKASI),30,"27,5",25
"",,SWASTA,,,
"",,Kelompok ini mencakup kegiatan pendidikan yang bersifat kursus dengan tujuan,,,
"",,untuk menambah ketrampilan/keahlian dalam bidang komputer dan teknologi,,,
"",,informasi dan komunikasi yang diselenggarakan oleh swasta.,,,
1305,85493,JASA PENDIDIKAN BAHASA SWASTA,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pendidikan yang bersifat kursus dengan tujuan,,,
"",,untuk menambah keterampilan/keahlian dalam bidang bahasa yang,,,
"",,diselenggarakan oleh swasta. Kegiatan yang masuk dalam kelompok ini adalah,,,
"",,"kursus bahasa Arab, Belanda, Indonesia, Inggris, Italia, Jawa, Jepang, Jerman,",,,
"",,"Korea, Mandarin, Perancis, Rusia, Sakura, Spanyol dan bahasa lainnya. Termasuk",,,
"",,"juga kursus TOEFL, OEIC, IELTS dan penerjemah.",,,
1306,85494,JASA PENDIDIKAN KESEHATAN SWASTA,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pendidikan yang bersifat kursus dengan tujuan,,,
"",,untuk menambah keterampilan/keahlian dalam bidang kesehatan yang,,,
"",,diselenggarakan oleh swasta. Kegiatan pendidikan atau kursus yang termasuk,,,
"",,"dalam kelompok ini adalah tata kecantikan, akupuntur modern/tradisional, asisten",,,
"",,"perawat, baby sitter/pramubalita, echocardiology, farmasi, jamu tradisional,",,,
"",,"medical representative, pelatihan alat kesehatan, pengobatan tradisional, perawat",,,
"",,"kesehatan, PPPK, refleksi, refleksiologi, shinse, spa, tenaga penujang kesehatan,",,,
"",,"terapi anak autis, terapizona, TKK, TKR, ultrasonografi kedokteran dan lain-lain.",,,
1307,85495,JASA PENDIDIKAN BIMBINGAN BELAJAR DAN KONSELING SWASTA,30,"27,5",25
"",,Kelompok ini mencakup pendidikan bimbingan belajar dan konseling yang,,,
"",,dilakukan oleh pihak swasta. Kegiatan pendidikan atau kursus yang termasuk,,,
"",,dalam kelompok ini adalah pendidikan agama pra sekolah untuk anak usia dini,,,
"",,"seperti Taman Pendidikan Quran (TPQ) dan Diniyyah, bimbingan belajar,",,,
"",,"bimbingan kesehatan, bimbingan organisasi, etika dan pergaulan, guru Al­Quran,",,,
"",,"konsultan bisnis, konsultan pajak, konsultan psikologi dan pengembangan SDM,",,,
"",,"megabrain, superbrain, powerbrain, membaca Al-Quran, mental aritmatika,",,,
"",,"pembimbing kelompok bermain, pembimbing prasekolah, pembinaan keluarga,",,,
"",,"pendidikan anak dan lansia, pengembangan kepribadian, pengembangan metode",,,
"",,"belajar, pengembangan SDM, peningkatan kreatifitas anak, peningkatan potensi",,,
"",,"pendidik, PGTK, sempoa, tutor prasekolah.",,,
1308,85496,JASA PENDIDIKAN AWAK PESAWAT DAN JASA ANGKUTAN UDARA KHUSUS,30,"27,5",25
"",,PENDIDIKAN AWAK PESAWAT,,,
"",,Kelompok ini mencakup jasa pendidikan awak pesawat yang dilakukan oleh,,,
"",,swasta. Termasuk usaha pengangkutan khusus awak pesawat dalam rangka,,,
"",,pendidikan.,,,
1309,85497,JASA PENDIDIKAN TEKNIK SWASTA,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pendidikan teknik diselenggarakan swasta.,,,
"",,Kegiatan yang termasuk dalam kegiatan ini adalah jasa pendidikan atau kursus,,,
"",,"desain, desain grafis, desain interior, elektronika, engineering, instalasi listrik,",,,
"",,"konstruksi, las, mekanik otomotif mobil dan motor, sekolah mengemudi kendaraa",,,
"",,"bermotor (mengemudi), pemetaan, perminyakan, rancang/tata bangunan, riset,",,,
"",,"teknik, teknik industri, teknik kelautan, teknik mesin, teknik sipil, teknisi alat",,,
"",,"berat, teknisi handphone, teknisi komputer, telekomunikasi dan lain-lain.",,,
1310,85498,JASA PENDIDIKAN KERAJINAN DAN INDUSTRI,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pendidikan kerajinan dan industri yang,,,
"",,diselenggarakan swasta. Kegiatan yang termasuk dalam kegiatan ini adalah jasa,,,
"",,"pendidikan atau kursus anyaman dam kerajinan, bordir, hantaran, ketrampilan",,,
"",,"atau home industri, membatik, menjahit, meubelair, MPP, MPWA, pertukangan",,,
"",,"kayu, sablon, tata boga/memasak, tata busana, tenun, ukir kayu dan lain-lain.",,,
1311,85499,JASA PENDIDIKAN LAINNYA SWASTA,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pendidikan lainnya yang diselenggarakan swasta,,,
"",,yang belum dicakup dalam kelompok 85491 s.d. 85498. Termasuk jasa kursus,,,
"",,"untuk meninjau ujian profesional, pengajaran membaca cepat, sekolah terbang,",,,
"",,"pelatihan penjaga keselamatan, pelatihan bertahan hidup dan pelatihan berbicara",,,
"",,"di depan umum, agribisnis, animasi dan sinema, anouncer, broad casting,",,,
"",,"budidaya jangkrik, cargo, entertainment dan modeling, hukum, hukum bisnis,",,,
"",,"hukum perpajakan, jurnalistik/reporter, kepelautan, komuinikasi, master of",,,
"",,"ceremony (MC), notaris/notariat, pariwisata dan perhotelan, pelayaran (anak buah",,,
"",,"kapal), penasihat hukum, penyiar, perikanan, pertanian, peternakan, public",,,
"",,"relation, public speaking, show biz, tours and travel, transportasi udara dan lain-",,,
"",,lain.,,,
1312,85500,JASA PENUNJANG PENDIDIKAN,50,50,50
"",,Kelompok ini mencakup usaha pemberian saran dan bantuan operasional pada,,,
"",,"dunia pendidikan, seperti jasa konsultasi pendidikan, jasa penyuluhan dan",,,
"",,"bimbingan pendidikan, jasa evaluasi uji pendidikan, jasa uji pendidikan dan",,,
"",,organisasi program pertukaran pelajar.,,,
1313,85601,JASA PENDIDIKAN TAMAN KANAK-KANAK PEMERINTAH,-,-,-
"",,Kelompok ini mencakup pendidikan pra sekolah untuk anak usia dini yang,,,
"",,"berlangsung selama satu sampai dua tahun yang dikelola oleh pemerintah, seperti",,,
"",,Taman Kanak-kanak.,,,
1314,85602,JASA PENDIDIKAN TAMAN KANAK-KANAK SWASTA/RAUDATUL ATHFAL/,30,"27,5",25
"",,BUSTANUL ATHFAL,,,
"",,Kelompok ini mencakup pendidikan pra sekolah untuk anak usia dini yang,,,
"",,"berlangsung selama satu sampai dua tahun yang dikelola oleh swasta, seperti",,,
"",,"Taman Kanak-kanak, Raudatul Athfal (RA) dan Bustanul Athfal (BA).",,,
1315,85603,JASA PENDIDIKAN KELOMPOK BERMAIN SWASTA,30,"27,5",25
"",,"Kelompok ini mencakup pendidikan pra sekolah untuk anak usia dini yangberlangsung selama satu sampai dua tahun yang dikelola oleh swasta, sepertiKelompok Bermain (Play Group).",,,
1316,85604,JASA PENDIDIKAN TAMAN PENITIPAN ANAK,30,"27,5",25
"",,"Kelompok ini mencakup pendidikan pra sekolah untuk anak usia dini yang dikelolaoleh swasta, berupa taman penitipan anak.",,,
1317,86101,JASA RUMAH SAKIT PEMERINTAH,-,-,-
"",,"Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik, baikuntuk perawatan jalan maupun rawat inap (opname), yang dilakukan rumah sakitumum, rumah bersalin, rumah sakit khusus (sanatorium, rumah sakit kusta) yang",,,
1318,86102,JASA PUSKESMAS,-,-,-
"",,"Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik yangdikelola oleh pemerintah, baik untuk perawatan jalan maupun rawat inap(opname), seperti puskesmas keliling, puskesmas tanpa tempat tidur, puskesmaspembantu, maupun pelayanan secara rawat inap oleh puskesmas dengan tempat",,,
1319,86103,JASA RUMAH SAKIT SWASTA,30,"27,5",25
"",,"Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik, baikuntuk perawatan jalan maupun rawat inap (opname), yang dilakukan rumah sakitumum swasta, rumah bersalin swasta, rumah sakit khusus swasta.",,,
1320,86104,JASA POLIKLINIK SWASTA,30,"27,5",25
"",,"Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik yangdikelola swasta, baik perawatan secara rawat jalan, maupun rawat nginap(opname), seperti klinik 24 jam.",,,
1321,86109,JASA RUMAH SAKIT LAINNYA,30,"27,5",25
"",,"Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisiklainnya selain yang tercakup dalam kelompok 86101 s.d. 86104.",,,
1322,86201,PRAKTIK DOKTER UMUM,50,50,50
"",,Kelompok ini mencakup kegiatan yang memberikan jasa perawatan dan,,,
"",,pengobatan penyakit yang bersifat umum yang dilakukan secara berdiri sendiri,,,
"",,oleh dokter (umum) maupun merupakan suatu ikatan yang dilakukan oleh,,,
"",,sekelompok dokter. Termasuk pula praktik dokter di klinik perusahaan dan,,,
"",,organisasi lainnya.,,,
1323,86202,PRAKTIK DOKTER SPESIALIS,50,50,50
"",,Kelompok ini mencakup kegiatan yang memberikan jasa perawatan dan,,,
"",,"pengobatan penyakit yang bersifat khusus seperti mata, THT, penyakit dalam,",,,
"",,penyakit kulit dan kelamin dan lainnya yang dilakukan secara berdiri sendiri oleh,,,
"",,dokter (spesialis) maupun merupakan suatu ikatan yang dilakukan oleh,,,
"",,sekelompok dokter.,,,
1324,86203,PRAKTIK DOKTER GIGI,50,50,50
"",,Kelompok ini mencakup kegiatan yang memberikan jasa perawatan dan,,,
"",,pengobatan kesehatan gigi yang dilakukan secara berdiri sendiri oleh dokter (gigi),,,
"",,maupun merupakan suatu ikatan yang dilakukan oleh sekelompok dokter.,,,
1325,86901,JASA PELAYANAN KESEHATAN YANG DILAKUKAN OLEH PARAMEDIS,29,28,27
"",,Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik yang,,,
"",,"dilakukan oleh paramedis, seperti jasa perawat, bidan, dokter mata hidroterapi,",,,
"",,"physiotherapi, optometri, hidrotherapy, speech therapy, chiropody, homeopathy,",,,
"",,"chiropraktik, pijat kesehatan/medical massage, akupuntur dan sebagainya.",,,
"",,Termasuk kegiatan perorangan paramedis kesehatan gigi seperti terapi kesehatan,,,
"",,"gigi, perawat gigi sekolah dan mantri gigi yang dapat bekerja sendiri tapi tetap",,,
"",,diawasi secara berkala oleh dokter gigi.,,,
1326,86902,JASA PELAYANAN KESEHATAN TRADISIONAL,29,28,27
"",,Kelompok ini mencakup kegiatan perawatan kesehatan dan pengobatan fisik,,,
"",,"tradisional yang dilakukan oleh dukun, tabib, shinse dan sebagainya.",,,
1327,86903,JASA PELAYANAN PENUNJANG KESEHATAN,30,"27,5",25
"",,Kelompok ini mencakup kegiatan pelayanan penunjang kesehatan yang dikelola,,,
"",,"baik oleh pemerintah maupun swasta, seperti laboratorium kesehatan",,,
"",,(Laboratorium X-Ray dan pusat gambar diagnosa lainnya dan laboratorium,,,
"",,"pemerikasaan darah dan lainnya), gudang farmasi, balai POM, bank mata, bank",,,
"",,"darah, bank sperma, bank transplantasi organ dan pelayanan penunjang medik",,,
"",,lainnya.,,,
1328,86904,JASA ANGKUTAN KHUSUS PENGANGKUTAN ORANG SAKIT (MEDICAL,30,"27,5",25
"",,EVACUATION),,,
"",,Kelompok ini mencakup usaha pengangkutan khusus orang sakit seperti pesawat,,,
"",,"udara, ambulans dan lainnya berdasarkan keadaan tertentu dengan tujuan kota-",,,
"",,kota atau provinsi di dalam negeri.,,,
1329,87100,JASA KEGIATAN SOSIAL DI DALAM PANTI UNTUK PERAWATAN DAN PEMULIHAN,30,30,29
"",,KESEHATAN,,,
"",,Kelompok ini mencakup jasa kegiatan sosial di dalam panti untuk perawatan dan,,,
"",,"pemulihan kesehatan, seperti rumah untuk jompo dengan perawatan, rumah",,,
"",,"pemulihan kesehatan, rumah peristirahatan dengan perawatan, fasilitas perawatan",,,
"",,dan rumah perawatan.,,,
1330,87200,"JASA KEGIATAN SOSIAL DI DALAM PANTI UNTUK KETERBELAKANGAN MENTAL,",30,30,29
"",,GANGGUAN MENTAL DAN PENYALAHGUNAAN OBAT TERLARANG,,,
"",,Kelompok ini mencakup kegiatan pelayanan sosial kepada masyarakat berdasarkan,,,
"",,profesi pekerjaan sosial yang dilakukan di dalam panti yang dikelola baik oleh,,,
"",,"pemerintah maupun swasta selain panti wreda dan panti asuhan, seperti kegiatan",,,
"",,"fasilitas perawatan untuk pecandu alkohol dan korban narkoba, kegiatan rumah",,,
"",,"pemulihan psikiatris, kegiatan rumah tinggal berkelompok untuk orang dengan",,,
"",,"gangguan emosional, kegiatan fasilitas untuk keterbelakangan mental dan kegiatan",,,
"",,rumah untuk proses pengobatan kesehatan mental dan lainnya.,,,
1331,87301,PANTI WREDA PEMERINTAH,-,-,-
"",,Kelompok ini mencakup kegiatan pelayanan sosial berupa perawatan dan pelatihan,,,
"",,keterampilan serta pembinaan mental spiritual bagi masyarakat lansia (jompo) yang,,,
"",,dilakukan di dalam panti yang dikelola oleh pemerintah berdasarkan profesi,,,
"",,pekerjaan sosial.,,,
1332,87302,PANTI WREDA SWASTA,30,30,29
"",,Kelompok ini mencakup kegiatan pelayanan sosial berupa perawatan dan pelatihan,,,
"",,keterampilan serta pembinaan mental spiritual bagi masyarakat lansia (jompo) yang,,,
"",,dilakukan di dalam panti yang dikelola oleh swasta berdasarkan profesi pekerjaan,,,
"",,sosial.,,,
1333,87309,JASA KEGIATAN SOSIAL DI DALAM PANTI UNTUK JOMPO DAN CACAT LAINNYA,30,30,29
"",,Kelompok ini mencakup kegiatan pelayanan sosial kepada masyarakat berdasarkan,,,
"",,profesi pekerjaan sosial yang dilakukan di dalam panti yang dikelola baik oleh,,,
"",,"pemerintah maupun swasta selain panti wreda dan panti asuhan, seperti panti",,,
"",,penyandang cacat dan lainnya.,,,
1334,87901,PANTI ASUHAN PEMERINTAH,-,-,-
"",,"Kelompok ini mencakup kegiatan pelayanan sosial berupa perawatan, pendidikan",,,
"",,dan pelatihan keterampilan serta pembinaan mental bagi anak-anak panti asuhan,,,
"",,yang dilakukan di dalam panti yang dikelola oleh pemerintah berdasarkan profesi,,,
"",,pekerjaan sosial.,,,
1335,87902,PANTI ASUHAN SWASTA,30,30,29
"",,"Kelompok ini mencakup kegiatan pelayanan sosial berupa perawatan, pendidikan",,,
"",,dan pelatihan keterampilan serta pembinaan mental bagi anak-anak panti asuhan,,,
"",,yang dilakukan di dalam panti yang dikelola oleh swasta berdasarkan profesi,,,
"",,pekerjaan sosial.,,,
1336,87909,JASA KEGIATAN SOSIAL DI DALAM PANTI LAINNYA YANG TIDAK DAPAT,30,30,29
"",,DIKLASIFIKASIKAN DI TEMPAT LAIN,,,
"",,Kelompok ini mencakup kegiatan pelayanan sosial kepada masyarakat berdasarkan,,,
"",,profesi pekerjaan sosial yang dilakukan di dalam panti yang dikelola baik oleh,,,
"",,"pemerintah maupun swasta selain panti wreda dan panti asuhan, seperti panti",,,
"",,"rehabilitasi untuk orang yang memiliki masalah sosial dan pribadi, panti",,,
"",,"rehabilitasi anak nakal, rumah singgah sementara, lembaga yang menampung ibu",,,
"",,"yang tidak menikah dan anaknya, tuna susila dan lainnya.",,,
1337,88101,JASA KEGIATAN SOSIAL PEMERINTAH DI LUAR PANTI UNTUK JOMPO DAN,-,-,-
"",,CACAT,,,
"",,Kelompok ini mencakup kegiatan berdasarkan profesi pekerjaan sosial untuk,,,
"",,"perorangan, keluarga atau masyarakat yang dilakukan oleh pemerintah, seperti",,,
"",,"penyediaan jasa kegiatan sosial, konselling, kesejahteraan, pengungsian,",,,
"",,penyerahan dan jasa sejenis yang ditujukan untuk jompo dan orang cacat di rumah,,,
"",,atau di tempat lain dan dilakukan oleh kantor pemerintah atau oleh organisasi,,,
"",,"pemerintah khusus penyedia jasa konseling dan sebagainya, seperti kegiatan",,,
"",,"mengunjungi jompo dan cacat, kegiatan perawatan harian untuk jompo dan cacat",,,
"",,dan kegiatan rehabilitasi dan habitasi pekerjaan untuk orang cacat di mana,,,
"",,"komponen pendidikannya terbatas, termasuk juga pembinaan, pengumpulan dan",,,
"",,penyaluran dana bantuan sosial. Tidak mencakup kegiatan yang digambarkan,,,
"",,dalam subgolongan ini tapi mencakup akomodasi (8730) dan kegiatan perawatan,,,
"",,harian untuk anak-anak cacat (8890).,,,
1338,88102,JASA KEGIATAN SOSIAL SWASTA DI LUAR PANTI UNTUK JOMPO DAN CACAT,30,30,29
"",,Kelompok ini mencakup kegiatan berdasarkan profesi pekerjaan sosial untuk,,,
"",,"perorangan, keluarga, atau masyarakat yang dilakukan oleh swasta, seperti",,,
"",,"lembaga penyediaan jasa kegiatan sosial, konselling, kesejahteraan, pengungsian,",,,
"",,penyerahan dan jasa sejenis yang ditujukan untuk jompo dan orang cacat di rumah,,,
"",,"atau di tempat lain dan dilakukan oleh oleh swasta, organisasi swadaya lokal",,,
"",,"maupun nasional dan atau lembaga khusus penyediaan jasa kegiatan sosial,",,,
"",,"mengunjungi jompo dan cacat, kegiatan perawatan harian untuk jompo dan cacat",,,
"",,dan kegiatan rehabilitasi dan habitasipekerjaan untuk orang cacat di mana,,,
"",,"komponen pendidikannya terbatas, termasuk juga pembinaan, pengumpulan dan",,,
"",,penyaluran dana bantuan sosial. Tidak mencakup kegiatan yang digambarkan,,,
"",,dalam kelompok ini tapi mencakup akomodasi (8730) dan kegiatan perawatan,,,
"",,"harian, termasuk untuk anak-anak cacat (8890).",,,
1339,88901,JASA KEGIATAN SOSIAL PEMERINTAH DI LUAR PANTI LAINNYA,-,-,-
"",,"Kelompok ini mencakup kegiatan berdasarkan profesi pekerjaan sosial, penyediaan",,,
"",,"jasa kegiatan sosial, konseling, kesejahteraan, pengungsi, penyerahan dan jasa",,,
"",,sejenis yang diberikan kepada perorangan dan keluarga di rumah atau tempat lain,,,
"",,"dan dilakukan oleh pemerintah, organisasi penanggulangan bencana alam dan",,,
"",,"organisasi khusus penyedia jasa konseling, seperti jasa kesejahteraan dan",,,
"",,"bimbingan untuk anak-anak dan remaja, kegiatan adopsi dan kegiatan pencegahan",,,
"",,"kenakalan anak, jasa konseling keuangan rumah tangga, pernikahan dan",,,
"",,"bimbingan keluarga, jasa konsultasi hutang-piutang, kegiatan kemasyarakatan dan",,,
"",,"lingkungan, kegiatan untuk korban bencana, pengungsi, imigran dan lain-lain",,,
"",,"termasuk rumah singgah sementara atau dalam jangka waktu yang lama, kegiatan",,,
"",,rehabilitasi dan habitasi pekerjaan untuk pengangguran di mana komponen,,,
"",,"pendidikan terbatas, kegiatan penentuan pemenuhan syarat dalam hubungannya",,,
"",,"dengan bantuan kesejahteraan, pinjaman atau kupon makanan, kegiatan",,,
"",,"perawatan harian anak, termasuk untuk anak-anak cacat , kegiatan fasilitas harian",,,
"",,untuk tuna wisma dan kelompok sosial menengah ke bawah lain dan kegiatan amal,,,
"",,seperti pengumpulan dana atau kegiatan penunjang lainnya yang ditujukan pada,,,
"",,"kegiatan sosial. Termasuk seperti pembinaan masyarakat terasing, konsultasi",,,
"",,"keluarga, pelatihan kepemimpinan wanita dan usaha swadaya wanita desa, adopsi,",,,
"",,"resosialisasi dan pembinaan, pengumpulan dan penyaluran dana bantuan sosial.",,,
1340,88902,JASA KEGIATAN SOSIAL SWASTA DI LUAR PANTI LAINNYA,30,30,29
"",,"Kelompok ini mencakup kegiatan berdasarkan profesi pekerjaan sosial, penyediaan",,,
"",,"jasa kegiatan sosial, konseling, kesejahteraan, pengungsi, penyerahan dan jasa",,,
"",,sejenis yang diberikan kepada perorangan dan keluarga di rumah atau tempat lain,,,
"",,"dan dilakukan oleh swasta, lembaga swadaya lokal maupun nasional, organisasi",,,
"",,"penanggulangan bencana alam dan organisasi khusus penyedia jasa konseling,",,,
"",,"seperti jasa kesejahteraan dan bimbingan untuk anak-anak dan remaja, kegiatan",,,
"",,"adopsi dan kegiatan pencegahan kenakalan anak, jasa konseling keuangan rumah",,,
"",,"tangga, pernikahan dan bimbingan keluarga, jasa konsultasi hutang­piutang,",,,
"",,"kegiatan kemasyarakatan dan lingkungan, kegiatan untuk korban bencana,",,,
"",,"pengungsi, imigran dan lain-lain termasuk rumah singgah sementara atau dalam",,,
"",,"jangka waktu yang lama, kegiatan rehabilitasi dan habitasi pekerjaan untuk",,,
"",,"pengangguran di mana komponen pendidikan terbatas, kegiatan penentuan",,,
"",,"pemenuhan syarat dalam hubungannya dengan bantuan kesejahteraan, pinjaman",,,
"",,"atau kupon makanan, kegiatan perawatan harian anak, termasuk untuk anak-",,,
"",,"anak cacat, kegiatan fasilitas harian untuk tuna wisma dan kelompok sosial",,,
"",,menengah ke bawah lain dan kegiatan amal seperti pengumpulan dana atau,,,
"",,kegiatan penunjang lainnya yang ditujukan pada kegiatan sosial. Termasuk seperti,,,
"",,"pembinaan masyarakat terasing, konsultasi keluarga, pelatihan kepemimpinan",,,
"",,"wanita dan usaha swadaya wanita desa, adopsi, resosialisasi dan pembinaan,",,,
"",,pengumpulan dan penyaluran dana bantuan sosial.,,,
1341,90001,KEGIATAN SENI PERTUNJUKAN,35,"32,5","31,5"
"",,Kelompok ini mencakup kegiatan atau usaha menyelenggarakan pertunjukan,,,
"",,"kesenian dan hiburan panggung, seperti pertunjukan drama, pagelaran musik,",,,
"",,"opera, sandiwara, perkumpulan kesenian daerah (wayang orang, lenong), jasa",,,
"",,"hiburan band, orkestra dan sejenisnya. Kegiatan tersebut dapat dilakukan melalui",,,
"",,"berbagai media, seperti panggung, televisi dan radio.",,,
1342,90002,KEGIATAN PEKERJA SENI,50,50,50
"",,"Kelompok ini mencakup kegiatan pekerja seni, seperti novelis, penulis cerita dan",,,
"",,"pengarang lainnya, aktor, penyanyi, penari sandiwara, penari dan seniman",,,
"",,"panggung lainnya yang sejenis. Termasuk pula usaha kegiatan produser radio,",,,
"",,"televisi, dan film, pelukis, kartunis dan pemahat patung.",,,
1343,90003,JASA PENUNJANG HIBURAN,35,"32,5","31,5"
"",,"Kelompok ini mencakup usaha jasa penunjang hiburan, seperti jasa juru kamera,",,,
"",,"juru lampu, juru rias, penata musik, dan jasa peralatan lainnya sebagai penunjang",,,
"",,seni panggung.,,,
1344,90004,JASA IMPRESARIAT BIDANG SENI,35,"32,5","31,5"
"",,Kelompok ini mencakup kegiatan pengurusan dan penyelenggaraan pertunjukan,,,
"",,"hiburan baik yang berupa mendatangkan, mengirim maupun mengembalikan serta",,,
"",,"menentukan tempat, waktu dan jenis hiburan. Kegiatan usaha jasa impresariat",,,
"",,pada kelompok ini khusus bidang seni. Misalnya Java Musikindo.,,,
1345,90005,JURNALIS BERITA INDEPENDEN,35,"32,5","31,5"
"",,Kelompok ini mencakup usaha mencari berita yang dilakukan oleh perorangan,,,
"",,sebagai bahan informasi.,,,
1346,90009,"KEGIATAN HIBURAN, SENI DAN KREATIVITAS LAINNYA",35,"32,5","31,5"
"",,Kelompok ini mencakup kegiatan dalam usaha menyelenggarakan hiburan dan seni,,,
"",,kepada masyarakat oleh pemerintah maupun swasta yang belum tercakup dalam,,,
"",,90001 s.d. 90005 sebagai media hiburan.,,,
1347,91011,PERPUSTAKAAN DAN ARSIP PEMERINTAH,-,-,-
"",,"Kelompok ini mencakup kegiatan pemerintah dalam usaha memperoleh, merawat,mengkomunikasikan yang berkaitan dengan perpustakaan dengan kearsipan yangtidak ada hubungannya dengan lembaga pendidikan, jasa kebudayaan lain yangtidak termasuk dalam golongan manapun. Kegiatannya mencakuppengorganisasian dari sebuah koleksi, baik khusus atau tidak, pembuatan daftarnama atau katalog dari koleksi, peminjaman dan penyimpanan buku, peta,majalah, film, rekaman, pita (kaset), karya seni dan lain-lain, kegiatan pencariankembali dokumen dengan tujuan untuk memenuhi kebutuhan informasi dan lainsebagainya dan perpustakaan penyedia photo dan pelayanan lainnya.",,,
"",,Kelompok ini mencakup kegiatan perpustakaan yang dikelola oleh swasta.,,,
1349,91021,MUSEUM YANG DIKELOLA PEMERINTAH,-,-,-
"",,"Kelompok mi mencakup kegiatan pemerintah dalam usaha memberikan pelayanankepada masyarakat tentang jasa museum untuk tujuan pendidikan, pengetahuandan pariwisata, seperti perawatan barang-barang museum, mengkomunikasikandan memamerkan barang-barang museum, penjagaan dan hal-hal lain yang adakaitannya dengan jasa museum termasuk juga jasa galeri.",,,
1350,91022,MUSEUM YANG DIKELOLA SWASTA,35,"32,5","31,5"
"",,Kelompok mi mencakup kegiatan museum yang dikelola oleh swasta.,,,
1351,91023,PENINGGALAN SEJARAH YANG DIKELOLA PEMERINTAH,-,-,-
"",,"Kelompok mi mencakup kegiatan pemerintah dalam usaha pengelolaanbangunan/tempat peninggalan bersejarah yang berumur sekurang-kurangnya 50tahun, atau mewakili masa gaya yang khas dan mewakili gaya sekurang-kurangnya50 tahun, serta dianggap mempunyai nilai penting bagi sejarah, ilmu pengetahuandan kebudayaan. Misalnya candi, makam, masjid dan lainnya.",,,
1352,91024,PENINGGALAN SEJARAH YANG DIKELOLA SWASTA,35,"32,5","31,5"
"",,Kelompok mi mencakup kegiatan pengelolaan peninggalan sejarah oleh swasta.,,,
1353,91025,TAMAN BUDAYA,35,"32,5","31,5"
"",,"Kelompok mi mencakup kegiatan taman budaya yang menyediakan dan mengelolafasiitas atau tempat untuk pergelaran budaya.",,,
1354,91029,WISATA BUDAYA LAINNYA,35,"32,5","31,5"
"",,"Kelompok ini mencakup kegiatan wisata budaya lainnya baik dikelola olehpemerintah maupun swasta.",,,
1355,91031,KEGIATAN TAMAN KONSERVASI ALAM,35,"32,5","31,5"
"",,"Kelompok mi mencakup kegiatan pengembangbiakan dan atau penyelamatantumbuhan dan satwa dengan tetap mempertahankan kemurnian jenisnya dandigunakan sebagai tempat pendidikan, peragaan dan penelitian sertapengembangan ilmu pengetahuan dan tujuan rekreasi, seperti Kebun Binatang(Ragunan), Taman Satwa Khusus, Pusat Latihan Satwa Khusus, Kebun Botani(kebun raya Bogor), Herbarium dan Taman Tumbuhan Khusus.",,,
1356,91032,TAMAN NASIONAL (TN),35,"32,5","31,5"
"",,"Kelompok mi mencakup kegiatan kawasan pelestarian alam yang mempunyaiekosistem ash untuk menyelenggarakan usaha sarana dan prasarana pariwisataalam di zona pemanfaatan yang bertujuan meningkatkan pemanfaatan gejalakeunikan dan keindahan alam untuk kegiatan rekreasi, penehitian, ilmupengetahuan dan kebudayaan, menunjang budidaya serta konservasi sumber dayaalam yang diselenggarakan oleh pemerintah, seperti Gunung Leuser (Aceh), DanauKalimutu dan Taman Nasional Komodo (NT) dan Gunung Palung (Kalimatan Barat).",,,
1360,91036,TAMAN LAUT,35,"32,5","31,5"
"",,Kelompok ini mencakup kegiatan taman laut yang terdiri dari wilayah laut yang,,,
"",,dilindungi dapat digunakan sebagai daerah rekreasi atau hanya wilayah untuk,,,
"",,melestarikan habitat tertentu dan menjamin ekosistem berkelanjutan untuk,,,
"",,"organime di wilayah tersebut. Misalnya Taman Laut Bunaken, Taman Laut",,,
"",,"Komodo, Taman Laut Kepulauan Seribu.",,,
1361,91037,TAMAN BURU DAN KEBUN BURU,35,"32,5","31,5"
"",,Kelompok ini mencakup kegiatan suatu kawasan yang didalamnya terdapat potensi,,,
"",,"satwa buru, yang diperuntukan untuk rekreasi berburu, mencakup penyediaan",,,
"",,"sarana dan prasarana berburu di blok pemanfaatan, cagar alam dan suaka",,,
"",,"margasatwa, seperti Taman Buru Lingga Isaq (Aceh), Taman Buru Gunung Masigit",,,
"",,"Kareumbi (Jawa Barat), Taman Buru Komara (Sulawesi Selatan) dan Taman Buru",,,
